CI_Name,CI_Cat,CI_Subcat,Incident_ID,Status,Impact,Urgency,Priority,Category,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,No_of_Related_Incidents,No_of_Related_Changes,Region,Network_Type,Incident Description,Was_Reopened,Open_Month,Open_DayOfWeek,Open_Hour,Resolution_Time_Hours
WBA000058,application,Web Based Application,IM0034986,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 09:07:00,,2014-02-07 15:26:00,2014-02-07 15:26:00,,Software,1.0,,,APAC,VPN Service,telecom workflow activity detected | VPN Service network slowdown affecting enterprise traffic | requires infrastructure verification | telecom disruption identified | impacting application services,0,2,Friday,9,6.316666666666666
SBA000189,application,Server Based Application,IM0034987,Closed,5,5,5.0,incident,closed,0.0,2014-02-07 09:07:00,,2014-02-07 12:59:00,2014-02-07 13:01:00,,Other,1.0,,,APAC,Mobile Core,ongoing operational activity observed | telecom disruption identified | Mobile Core network slowdown affecting enterprise traffic | impacting application services | monitoring ongoing service issue,0,2,Friday,9,3.9
SBA000462,application,Server Based Application,IM0034988,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 09:17:00,,2014-02-07 10:24:00,2014-02-07 10:24:00,,Software,1.0,,,EMEA,Wireless Network,impacting application services | critical operational issue detected | ongoing operational activity observed | ticket escalated to telecom support | Wireless Network intermittent wireless instability observed,0,2,Friday,9,1.1166666666666667
WBA000003,application,Web Based Application,IM0034989,Closed,4,4,4.0,incident,closed,1.0,2014-02-07 09:28:00,,,2014-02-07 09:38:00,0.104166667,Other,1.0,,,EMEA,Mobile Core,critical operational issue detected | Mobile Core packet loss affecting telecom traffic | ticket escalated to telecom support | impacting application services | telecom workflow activity detected,0,2,Friday,9,0.16666666666666666
SBA000462,application,Server Based Application,IM0034990,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 09:32:00,,2014-02-07 10:25:00,2014-02-07 10:26:00,0.886388889,Software,1.0,,,NAM,VPN Service,VPN Service service degradation impacting users | ongoing operational activity observed | impacting application services | further network analysis required | critical operational issue detected,0,2,Friday,9,0.9
SAN000154,storage,SAN,IM0034991,Closed,3,3,3.0,incident,closed,0.0,2014-02-07 09:39:00,,2014-02-07 15:20:00,2014-02-07 15:20:00,0.093333333,Hardware,1.0,,,EMEA,Mobile Core,urgent investigation required for telecom disruption | awaiting operational confirmation | impacting storage services | telecom workflow activity detected | Mobile Core network slowdown affecting enterprise traffic,0,2,Friday,9,5.683333333333334
WBA000018,application,Web Based Application,IM0034992,Closed,4,4,4.0,incident,closed,2.0,2014-02-07 09:45:00,,2014-02-10 12:25:00,2014-02-10 12:25:00,,Software,1.0,,,APAC,5G Network,engineering review in progress | impacting application services | critical operational issue detected | telecom workflow activity detected | 5G Network network slowdown affecting enterprise traffic,0,2,Friday,9,74.66666666666667
WBA000011,application,Web Based Application,IM0034993,Closed,5,5,5.0,incident,closed,0.0,2014-02-07 09:57:00,,2014-02-07 10:59:00,2014-02-07 10:59:00,,Software,1.0,,,NAM,VPN Service,VPN Service connectivity fluctuations under investigation | impacting application services | request raised for outage escalation support | ongoing operational activity observed | awaiting operational confirmation,0,2,Friday,9,1.0333333333333334
APP000005,application,Citrix,IM0034994,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:02:00,,2014-02-07 16:30:00,2014-02-07 16:30:00,0.838055556,Software,1.0,,,EMEA,5G Network,impacting application services | telecom ticket under investigation | 5G Network network latency impacting operations | network issue impacting operations | awaiting operational confirmation,0,2,Friday,10,6.466666666666667
SUB000533,subapplication,Web Based Application,IM0034995,Closed,5,5,5.0,request for information,closed,0.0,2014-02-06 16:24:00,,2014-02-17 14:31:00,2014-02-17 14:32:00,,User manual not used,1.0,,,NAM,Fiber Network,Fiber Network vpn disruption affecting connectivity | network issue impacting operations | network operations monitoring update | engineering review in progress | impacting subapplication services,0,2,Thursday,16,262.1333333333333
WBA000144,application,Web Based Application,IM0034996,Closed,3,3,3.0,incident,closed,2.0,2014-02-06 16:26:00,,2014-02-10 15:57:00,2014-02-10 15:57:00,,Software,1.0,,,EMEA,VPN Service,telecom workflow activity detected | service instability reported | VPN Service vpn disruption affecting connectivity | further network analysis required | impacting application services,0,2,Thursday,16,95.51666666666667
WBA000133,application,Web Based Application,IM0034997,Closed,4,4,4.0,incident,closed,0.0,2014-02-06 16:39:00,,2014-02-06 16:44:00,2014-02-06 16:44:00,0.087222222,Software,1.0,,,LATAM,5G Network,5G Network telecom outage impacting regional services | network operations monitoring update | active outage affecting telecom services | impacting application services | engineering review in progress,0,2,Thursday,16,0.08333333333333333
SUB000456,subapplication,Web Based Application,IM0034998,Closed,4,4,4.0,incident,closed,0.0,2014-02-06 16:40:00,,2014-02-07 12:00:00,2014-02-07 12:00:00,,Other,1.0,,,NAM,Wireless Network,impacting subapplication services | ongoing operational activity observed | ticket escalated to telecom support | urgent investigation required for telecom disruption | Wireless Network routing instability detected in network,0,2,Thursday,16,19.333333333333332
WBA000058,application,Web Based Application,IM0034999,Closed,4,4,4.0,incident,closed,0.0,2014-02-06 16:54:00,,2014-02-06 17:24:00,2014-02-06 17:24:00,0.486944444,Other,1.0,,,LATAM,Wireless Network,impacting application services | telecom workflow activity detected | Wireless Network packet loss affecting telecom traffic | requires infrastructure verification | request raised for outage escalation support,0,2,Thursday,16,0.5
SUB000426,subapplication,Web Based Application,IM0035000,Closed,4,4,4.0,incident,closed,0.0,2014-02-06 17:10:00,,2014-02-07 11:38:00,2014-02-07 11:38:00,,Other,1.0,,,LATAM,VPN Service,impacting subapplication services | telecom ticket under investigation | VPN Service traffic congestion affecting node performance | monitoring ongoing service issue | urgent investigation required for telecom disruption,0,2,Thursday,17,18.466666666666665
SBA000464,application,Server Based Application,IM0035001,Closed,4,4,4.0,incident,closed,0.0,2014-02-06 17:54:00,,2014-02-07 09:45:00,2014-02-07 09:45:00,,Other,1.0,,,APAC,Mobile Core,critical operational issue detected | impacting application services | Mobile Core telecom outage impacting regional services | telecom workflow activity detected | requires infrastructure verification,0,2,Thursday,17,15.85
SAN000182,storage,SAN,IM0035002,Closed,5,5,5.0,complaint,closed,0.0,2014-02-06 17:56:00,,,2014-02-28 19:08:00,,Kwaliteit van de output,1.0,,,NAM,Wireless Network,impacting storage services | telecom ticket under investigation | Wireless Network service degradation impacting users | general telecom operational activity | issue under telecom investigation,0,2,Thursday,17,529.2
SBA000464,application,Server Based Application,IM0035004,Closed,4,4,4.0,incident,closed,0.0,2014-02-06 18:27:00,,2014-02-07 10:14:00,2014-02-07 10:14:00,,Software,1.0,,,EMEA,Fiber Network,impacting application services | Fiber Network routing instability detected in network | urgent investigation required for telecom disruption | requires infrastructure verification | telecom workflow activity detected,0,2,Thursday,18,15.783333333333333
WBA000144,application,Web Based Application,IM0035005,Closed,5,5,5.0,incident,closed,2.0,2014-02-06 18:37:00,,2014-02-12 14:46:00,2014-02-12 14:46:00,,Software,1.0,,,NAM,VPN Service,telecom workflow activity detected | impacting application services | network degradation impacting enterprise traffic | VPN Service traffic congestion affecting node performance | awaiting operational confirmation,0,2,Thursday,18,140.15
SBA000689,application,Server Based Application,IM0035006,Closed,5,5,5.0,request for information,closed,0.0,2014-02-07 07:57:00,,2014-02-07 09:00:00,2014-02-07 09:00:00,,No error - works as designed,1.0,,,EMEA,5G Network,impacting application services | 5G Network network slowdown affecting enterprise traffic | telecom ticket under investigation | ticket escalated to telecom support | requesting update regarding ongoing issue,0,2,Friday,7,1.05
SBA000462,application,Server Based Application,IM0035007,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 08:24:00,,2014-02-07 10:22:00,2014-02-07 10:22:00,,User error,1.0,,,APAC,Mobile Core,Mobile Core traffic congestion affecting node performance | awaiting operational confirmation | impacting application services | telecom ticket under investigation | active outage affecting telecom services,0,2,Friday,8,1.9666666666666666
SBA000458,application,Server Based Application,IM0035008,Closed,5,5,5.0,incident,closed,0.0,2014-02-07 08:50:00,,2014-02-17 09:16:00,2014-02-17 09:16:00,,Software,1.0,,,NAM,Fiber Network,ongoing operational activity observed | requires infrastructure verification | critical operational issue detected | impacting application services | Fiber Network routing instability detected in network,0,2,Friday,8,240.43333333333334
SUB000456,subapplication,Web Based Application,IM0035009,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 08:55:00,,2014-02-07 09:57:00,2014-02-07 09:57:00,,Software,1.0,,,APAC,VPN Service,requires infrastructure verification | network operations monitoring update | VPN Service telecom outage impacting regional services | impacting subapplication services | service instability reported,0,2,Friday,8,1.0333333333333334
SBA000609,application,Server Based Application,IM0035010,Closed,5,5,5.0,request for information,closed,0.0,2014-02-07 08:56:00,,2014-02-07 10:18:00,2014-02-07 10:18:00,,Other,1.0,,,NAM,Mobile Core,Mobile Core routing instability detected in network | requesting update regarding ongoing issue | engineering review in progress | impacting application services | network operations monitoring update,0,2,Friday,8,1.3666666666666667
SUB000433,subapplication,Web Based Application,IM0035011,Closed,3,3,3.0,incident,closed,3.0,2014-02-07 09:06:00,,,2014-02-07 10:10:00,,Operator error,2.0,,,APAC,5G Network,5G Network network slowdown affecting enterprise traffic | impacting subapplication services | urgent investigation required for telecom disruption | telecom workflow activity detected | issue under telecom investigation,0,2,Friday,9,1.0666666666666667
SBA000462,application,Server Based Application,IM0035012,Closed,4,4,4.0,incident,closed,1.0,2014-02-07 09:08:00,,2014-02-07 15:14:00,2014-02-07 15:14:00,,Software,,,,NAM,5G Network,impacting application services | ticket escalated to telecom support | 5G Network traffic congestion affecting node performance | ongoing operational activity observed | critical operational issue detected,0,2,Friday,9,6.1
DTA000016,application,Desktop Application,IM0035013,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 09:12:00,,2014-02-07 15:13:00,2014-02-07 15:15:00,,Software,1.0,,,NAM,5G Network,impacting application services | 5G Network traffic congestion affecting node performance | network operations monitoring update | telecom disruption identified | engineering review in progress,0,2,Friday,9,6.05
SBA000607,application,Server Based Application,IM0035014,Closed,4,4,4.0,incident,closed,1.0,2014-02-07 09:14:00,,2014-02-07 11:59:00,2014-02-07 11:59:00,,Other,1.0,,,APAC,Fiber Network,Fiber Network packet loss affecting telecom traffic | requesting update regarding ongoing issue | ongoing operational activity observed | impacting application services | requires infrastructure verification,0,2,Friday,9,2.75
SUB000456,subapplication,Web Based Application,IM0035015,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 09:18:00,,2014-02-07 09:53:00,2014-02-07 09:53:00,0.576944444,Software,1.0,,,LATAM,Core Network,further network analysis required | telecom ticket under investigation | active outage affecting telecom services | Core Network intermittent wireless instability observed | impacting subapplication services,0,2,Friday,9,0.5833333333333334
DTA000344,application,Desktop Application,IM0035016,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 09:19:00,,2014-02-11 11:52:00,2014-02-11 11:52:00,,Software,1.0,,,APAC,Core Network,Core Network network latency impacting operations | impacting application services | ongoing operational activity observed | network issue impacting operations | issue under telecom investigation,0,2,Friday,9,98.55
SBA000459,application,Server Based Application,IM0035017,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 09:19:00,2014-02-07 11:25:00,2014-02-07 14:02:00,2014-02-07 15:10:00,5.09,Software,2.0,,,NAM,Mobile Core,issue under telecom investigation | active outage affecting telecom services | Mobile Core packet loss affecting telecom traffic | impacting application services | telecom ticket under investigation,1,2,Friday,9,5.85
DTA000057,application,Desktop Application,IM0035018,Closed,5,5,5.0,request for information,closed,2.0,2014-02-07 09:25:00,,2014-02-25 10:28:00,2014-02-25 10:28:00,,Other,1.0,,,APAC,Fiber Network,clarification needed for ongoing connectivity issue | Fiber Network network latency impacting operations | telecom ticket under investigation | impacting application services | monitoring ongoing service issue,0,2,Friday,9,433.05
WBA000011,application,Web Based Application,IM0035019,Closed,5,5,5.0,incident,closed,0.0,2014-02-07 09:37:00,,2014-02-07 13:48:00,2014-02-07 13:49:00,,Software,1.0,,,NAM,5G Network,monitoring ongoing service issue | telecom ticket under investigation | 5G Network intermittent wireless instability observed | impacting application services | active outage affecting telecom services,0,2,Friday,9,4.2
SUB000433,subapplication,Web Based Application,IM0035020,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 09:38:00,,2014-02-07 10:05:00,2014-02-07 10:06:00,0.467777778,Operator error,1.0,,,APAC,5G Network,impacting subapplication services | telecom workflow activity detected | monitoring ongoing service issue | critical operational issue detected | 5G Network network slowdown affecting enterprise traffic,0,2,Friday,9,0.4666666666666667
WBA000049,application,Web Based Application,IM0035021,Closed,5,5,5.0,incident,closed,1.0,2014-02-07 09:40:00,,2014-02-11 11:25:00,2014-02-11 11:25:00,,Unknown,1.0,,,APAC,Wireless Network,impacting application services | further network analysis required | Wireless Network intermittent wireless instability observed | service instability reported | ongoing operational activity observed,0,2,Friday,9,97.75
SBA000026,application,Server Based Application,IM0035022,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 09:45:00,,2014-02-07 10:04:00,2014-02-07 10:04:00,0.308888889,Operator error,1.0,,,APAC,VPN Service,VPN Service connectivity fluctuations under investigation | critical operational issue detected | impacting application services | monitoring ongoing service issue | telecom ticket under investigation,0,2,Friday,9,0.31666666666666665
WBA000133,application,Web Based Application,IM0035023,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 09:46:00,,2014-02-07 09:52:00,2014-02-07 09:52:00,0.087777778,Software,1.0,,,NAM,5G Network,5G Network routing instability detected in network | clarification needed for ongoing connectivity issue | network operations monitoring update | impacting application services | engineering review in progress,0,2,Friday,9,0.1
WBA000011,application,Web Based Application,IM0035024,Closed,5,5,5.0,incident,closed,0.0,2014-02-07 09:57:00,,2014-02-07 11:30:00,2014-02-07 11:30:00,,Software,1.0,,,APAC,Mobile Core,request raised for outage escalation support | Mobile Core telecom outage impacting regional services | ticket escalated to telecom support | telecom workflow activity detected | impacting application services,0,2,Friday,9,1.55
WBA000011,application,Web Based Application,IM0035025,Closed,5,5,5.0,incident,closed,0.0,2014-02-07 09:57:00,,2014-02-07 11:47:00,2014-02-07 11:48:00,18.475,Software,1.0,,,NAM,Fiber Network,telecom ticket under investigation | Fiber Network vpn disruption affecting connectivity | awaiting operational confirmation | active outage affecting telecom services | impacting application services,0,2,Friday,9,1.85
WBA000058,application,Web Based Application,IM0035026,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:02:00,,2014-02-07 10:06:00,2014-02-07 10:06:00,0.071388889,Software,1.0,,,NAM,Mobile Core,Mobile Core routing instability detected in network | network degradation impacting enterprise traffic | impacting application services | network operations monitoring update | monitoring ongoing service issue,0,2,Friday,10,0.06666666666666667
ADB000010,database,Database,IM0035027,Closed,3,3,3.0,incident,closed,1.0,2014-02-07 10:03:00,,2014-02-07 15:02:00,2014-02-07 15:02:00,,User error,1.0,,,NAM,Core Network,ticket escalated to telecom support | impacting database services | request raised for outage escalation support | Core Network vpn disruption affecting connectivity | ongoing operational activity observed,0,2,Friday,10,4.983333333333333
SUB000523,subapplication,Web Based Application,IM0035028,Closed,5,5,5.0,incident,closed,1.0,2014-02-07 10:07:00,,2014-02-07 12:25:00,2014-02-07 12:26:00,23.125,No error - works as designed,1.0,,,APAC,VPN Service,requires infrastructure verification | impacting subapplication services | ongoing operational activity observed | critical operational issue detected | VPN Service packet loss affecting telecom traffic,0,2,Friday,10,2.316666666666667
SUB000113,subapplication,Server Based Application,IM0035029,Closed,5,5,5.0,request for information,closed,0.0,2014-02-07 10:07:00,,2014-02-07 11:54:00,2014-02-07 11:54:00,,Data,1.0,,,LATAM,Core Network,impacting subapplication services | network operations monitoring update | issue under telecom investigation | Core Network connectivity fluctuations under investigation | need clarification regarding service behavior,0,2,Friday,10,1.7833333333333334
APP000005,application,Citrix,IM0035030,Closed,4,4,4.0,incident,closed,1.0,2014-02-07 10:27:00,,2014-02-07 11:19:00,2014-02-07 11:19:00,0.865277778,Software,1.0,,,APAC,5G Network,impacting application services | network operations monitoring update | further network analysis required | 5G Network network slowdown affecting enterprise traffic | network issue impacting operations,0,2,Friday,10,0.8666666666666667
SUB000443,subapplication,Web Based Application,IM0035031,Closed,5,5,5.0,incident,closed,0.0,2014-02-07 10:28:00,,2014-02-07 12:09:00,2014-02-07 12:09:00,,No error - works as designed,1.0,,,NAM,Core Network,Core Network traffic congestion affecting node performance | ongoing operational activity observed | active outage affecting telecom services | further network analysis required | impacting subapplication services,0,2,Friday,10,1.6833333333333333
SUB000479,subapplication,Web Based Application,IM0035032,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:45:00,,2014-02-17 08:51:00,2014-02-17 08:51:00,,Other,1.0,,,APAC,Mobile Core,network degradation impacting enterprise traffic | impacting subapplication services | requires infrastructure verification | Mobile Core vpn disruption affecting connectivity | telecom ticket under investigation,0,2,Friday,10,238.1
APP000005,application,Citrix,IM0035033,Closed,3,3,3.0,incident,closed,0.0,2014-02-07 10:50:00,,2014-02-07 12:43:00,2014-02-07 12:44:00,,Software,1.0,,,NAM,Wireless Network,impacting application services | issue under telecom investigation | telecom workflow activity detected | request raised for outage escalation support | Wireless Network intermittent wireless instability observed,0,2,Friday,10,1.9
WBA000011,application,Web Based Application,IM0035034,Closed,5,5,5.0,incident,closed,0.0,2014-02-07 10:50:00,,2014-02-07 11:06:00,2014-02-07 11:07:00,0.282222222,Software,1.0,,,NAM,Fiber Network,telecom ticket under investigation | ticket escalated to telecom support | impacting application services | Fiber Network telecom outage impacting regional services | urgent investigation required for telecom disruption,0,2,Friday,10,0.2833333333333333
SUB000422,subapplication,Standard Application,IM0035035,Closed,5,5,5.0,request for information,closed,4.0,2014-02-07 10:52:00,,2014-02-10 12:48:00,2014-02-10 12:48:00,,Unknown,1.0,,,APAC,5G Network,impacting subapplication services | telecom workflow activity detected | clarification needed for ongoing connectivity issue | 5G Network network latency impacting operations | requires infrastructure verification,0,2,Friday,10,73.93333333333334
LAP000018,computer,Laptop,IM0035036,Closed,5,5,5.0,incident,closed,0.0,2014-02-07 09:28:00,,2014-02-10 16:26:00,2014-02-10 16:26:00,,Hardware,1.0,,,NAM,Mobile Core,ongoing operational activity observed | requesting update regarding ongoing issue | Mobile Core network latency impacting operations | impacting computer services | issue under telecom investigation,0,2,Friday,9,78.96666666666667
SBA000063,application,Server Based Application,IM0035037,Closed,5,5,5.0,incident,closed,0.0,2014-02-07 09:28:00,,2014-02-11 11:29:00,2014-02-11 11:31:00,0.093333333,Other,1.0,,,EMEA,Core Network,telecom ticket under investigation | critical operational issue detected | issue under telecom investigation | impacting application services | Core Network intermittent wireless instability observed,0,2,Friday,9,98.05
SUB000113,subapplication,Server Based Application,IM0035038,Closed,5,5,5.0,request for information,closed,0.0,2014-02-07 09:29:00,,2014-02-07 13:05:00,2014-02-07 13:05:00,,Data,1.0,,,LATAM,Wireless Network,network operations monitoring update | Wireless Network packet loss affecting telecom traffic | engineering review in progress | impacting subapplication services | need clarification regarding service behavior,0,2,Friday,9,3.6
SBA000805,application,Server Based Application,IM0035039,Closed,,3,,incident,closed,0.0,2014-02-07 09:37:00,,2014-02-07 09:39:00,2014-02-07 09:40:00,0.052777778,Hardware,1.0,,,APAC,5G Network,5G Network traffic congestion affecting node performance | network issue impacting operations | further network analysis required | impacting application services | network operations monitoring update,0,2,Friday,9,0.05
WBA000133,application,Web Based Application,IM0035040,Closed,4,4,4.0,incident,closed,1.0,2014-02-07 09:44:00,,2014-02-10 12:31:00,2014-02-10 12:31:00,,Operator error,1.0,,,NAM,5G Network,5G Network traffic congestion affecting node performance | telecom disruption identified | awaiting operational confirmation | impacting application services | telecom workflow activity detected,0,2,Friday,9,74.78333333333333
WBA000058,application,Web Based Application,IM0035041,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 09:49:00,,2014-02-07 14:21:00,2014-02-07 14:21:00,0.600555556,Software,1.0,,,LATAM,5G Network,network degradation impacting enterprise traffic | 5G Network routing instability detected in network | impacting application services | ongoing operational activity observed | awaiting operational confirmation,0,2,Friday,9,4.533333333333333
WBA000011,application,Web Based Application,IM0035042,Closed,5,5,5.0,incident,closed,0.0,2014-02-07 09:55:00,,2014-02-07 11:52:00,2014-02-07 11:52:00,,User error,1.0,,,NAM,Wireless Network,impacting application services | requires infrastructure verification | urgent investigation required for telecom disruption | network operations monitoring update | Wireless Network packet loss affecting telecom traffic,0,2,Friday,9,1.95
SBA000607,application,Server Based Application,IM0035043,Closed,5,5,5.0,incident,closed,8.0,2014-02-07 10:02:00,,2014-02-17 16:00:00,2014-02-17 16:00:00,,Other,1.0,,,EMEA,Wireless Network,impacting application services | Wireless Network traffic congestion affecting node performance | network operations monitoring update | critical operational issue detected | issue under telecom investigation,0,2,Friday,10,245.96666666666667
WBA000133,application,Web Based Application,IM0035044,Closed,4,4,4.0,incident,closed,1.0,2014-02-07 10:08:00,,2014-02-10 09:17:00,2014-02-10 09:18:00,,Unknown,1.0,,,APAC,Core Network,issue under telecom investigation | impacting application services | telecom workflow activity detected | Core Network service degradation impacting users | urgent investigation required for telecom disruption,0,2,Friday,10,71.16666666666667
ENC000012,hardware,Encryption,IM0035045,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:12:00,,2014-02-07 13:00:00,2014-02-07 13:00:00,,User error,1.0,,,EMEA,5G Network,5G Network network slowdown affecting enterprise traffic | urgent investigation required for telecom disruption | impacting hardware services | further network analysis required | telecom workflow activity detected,0,2,Friday,10,2.8
SBA000061,application,Server Based Application,IM0035046,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:13:00,,2014-02-07 13:38:00,2014-02-07 13:38:00,,Software,1.0,,,APAC,Mobile Core,engineering review in progress | network operations monitoring update | critical operational issue detected | impacting application services | Mobile Core packet loss affecting telecom traffic,0,2,Friday,10,3.4166666666666665
WBA000133,application,Web Based Application,IM0035047,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:15:00,,2014-02-07 10:28:00,2014-02-07 10:29:00,0.234166667,Other,1.0,,,NAM,VPN Service,network operations monitoring update | VPN Service intermittent wireless instability observed | telecom disruption identified | impacting application services | monitoring ongoing service issue,0,2,Friday,10,0.23333333333333334
SBA000709,application,Server Based Application,IM0035048,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:15:00,,2014-02-07 11:24:00,2014-02-07 11:24:00,,Software,1.0,,,EMEA,Core Network,impacting application services | request raised for outage escalation support | ongoing operational activity observed | further network analysis required | Core Network intermittent wireless instability observed,0,2,Friday,10,1.15
WBA000133,application,Web Based Application,IM0035049,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:16:00,,2014-02-07 10:31:00,2014-02-07 10:31:00,0.245833333,Other,1.0,,,APAC,Core Network,telecom workflow activity detected | Core Network telecom outage impacting regional services | engineering review in progress | telecom disruption identified | impacting application services,0,2,Friday,10,0.25
WBA000022,application,Web Based Application,IM0035050,Closed,5,5,5.0,request for information,closed,1.0,2014-02-07 10:22:00,2014-02-07 10:23:00,2014-03-21 13:41:00,2014-03-21 13:41:00,,Other,1.0,,,NAM,Mobile Core,impacting application services | requesting update regarding ongoing issue | further network analysis required | telecom ticket under investigation | Mobile Core vpn disruption affecting connectivity,1,2,Friday,10,1011.3166666666667
WBA000148,application,Web Based Application,IM0035051,Closed,5,5,5.0,incident,closed,0.0,2014-02-07 10:22:00,,2014-02-07 11:14:00,2014-02-07 11:14:00,0.858333333,No error - works as designed,1.0,,,EMEA,5G Network,ongoing operational activity observed | active outage affecting telecom services | 5G Network traffic congestion affecting node performance | impacting application services | awaiting operational confirmation,0,2,Friday,10,0.8666666666666667
WBA000058,application,Web Based Application,IM0035052,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:27:00,,2014-02-07 10:56:00,2014-02-07 10:56:00,0.480555556,Software,1.0,,,NAM,Core Network,Core Network telecom outage impacting regional services | network operations monitoring update | requesting update regarding ongoing issue | monitoring ongoing service issue | impacting application services,0,2,Friday,10,0.48333333333333334
WBA000133,application,Web Based Application,IM0035053,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:28:00,,2014-02-07 11:21:00,2014-02-07 11:21:00,0.894722222,Software,1.0,,,EMEA,Fiber Network,impacting application services | network degradation impacting enterprise traffic | Fiber Network network slowdown affecting enterprise traffic | further network analysis required | ongoing operational activity observed,0,2,Friday,10,0.8833333333333333
SBA000060,application,Server Based Application,IM0035054,Closed,3,3,3.0,incident,closed,0.0,2014-02-07 10:32:00,,2014-02-07 11:01:00,2014-02-07 11:01:00,0.491666667,User error,1.0,,,NAM,Core Network,clarification needed for ongoing connectivity issue | telecom workflow activity detected | ticket escalated to telecom support | impacting application services | Core Network routing instability detected in network,0,2,Friday,10,0.48333333333333334
WBA000058,application,Web Based Application,IM0035055,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:33:00,,2014-02-07 10:57:00,2014-02-07 10:57:00,0.396111111,Software,1.0,,,APAC,5G Network,network issue impacting operations | impacting application services | issue under telecom investigation | 5G Network service degradation impacting users | ongoing operational activity observed,0,2,Friday,10,0.4
WBA000094,application,Web Based Application,IM0035056,Closed,4,4,4.0,incident,closed,2.0,2014-02-07 10:34:00,,2014-02-07 14:47:00,2014-02-07 14:47:00,42.225,Software,1.0,,,NAM,Mobile Core,telecom ticket under investigation | impacting application services | requesting update regarding ongoing issue | awaiting operational confirmation | Mobile Core service degradation impacting users,0,2,Friday,10,4.216666666666667
SBA000609,application,Server Based Application,IM0035057,Closed,5,5,5.0,request for information,closed,1.0,2014-02-07 10:39:00,,2014-02-24 13:53:00,2014-02-24 13:53:00,,Questions,1.0,,,EMEA,VPN Service,seeking status update for telecom issue | monitoring ongoing service issue | telecom ticket under investigation | impacting application services | VPN Service intermittent wireless instability observed,0,2,Friday,10,411.23333333333335
SBA000061,application,Server Based Application,IM0035058,Closed,3,3,3.0,incident,closed,0.0,2014-02-07 10:40:00,,2014-02-07 13:38:00,2014-02-07 13:38:00,,Software,1.0,,,LATAM,Wireless Network,Wireless Network routing instability detected in network | monitoring ongoing service issue | impacting application services | telecom workflow activity detected | requesting update regarding ongoing issue,0,2,Friday,10,2.966666666666667
SUB000426,subapplication,Web Based Application,IM0035059,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:41:00,,2014-02-07 14:14:00,2014-02-07 14:14:00,,Data,1.0,,,EMEA,Wireless Network,Wireless Network traffic congestion affecting node performance | ongoing operational activity observed | network degradation impacting enterprise traffic | awaiting operational confirmation | impacting subapplication services,0,2,Friday,10,3.55
SUB000113,subapplication,Server Based Application,IM0035060,Closed,5,5,5.0,request for information,closed,0.0,2014-02-07 10:42:00,,2014-02-07 12:56:00,2014-02-07 12:56:00,,Other,1.0,,,APAC,Mobile Core,impacting subapplication services | ongoing operational activity observed | issue under telecom investigation | requesting investigation update from telecom team | Mobile Core packet loss affecting telecom traffic,0,2,Friday,10,2.2333333333333334
DTA000616,application,Desktop Application,IM0035061,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:44:00,,2014-02-10 15:57:00,2014-02-10 15:57:00,,Software,2.0,,,NAM,5G Network,further network analysis required | ongoing operational activity observed | impacting application services | network degradation impacting enterprise traffic | 5G Network connectivity fluctuations under investigation,0,2,Friday,10,77.21666666666667
WBA000133,application,Web Based Application,IM0035062,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:44:00,,2014-02-07 11:29:00,2014-02-07 11:29:00,0.746944444,Software,1.0,,,APAC,Wireless Network,impacting application services | ongoing operational activity observed | Wireless Network telecom outage impacting regional services | network degradation impacting enterprise traffic | requires infrastructure verification,0,2,Friday,10,0.75
